,Id,SalePrice
201,1662,391792.86956876237
202,1663,389670.0081198324
203,1664,530508.9759265082
204,1665,334753.3434118455
205,1666,327053.3755888486
206,1667,383003.5889603649
207,1668,361592.0934229633
208,1669,321767.411387127
209,1670,366220.7745706751
210,1671,271101.47528105765
211,1672,410612.1413413896
212,1673,290691.9860558135
213,1674,248226.54362342463
214,1675,205369.76623105377
215,1676,208634.6580767005
216,1677,217117.03164855912
217,1678,477349.7782857425
218,1679,390634.0609801675
219,1680,345471.57588262286
220,1681,281880.5890452351
221,1682,321316.04332438426
222,1683,192579.41367051264
223,1684,164807.50323637426
224,1685,171137.59157004845
225,1686,163470.6972085628
226,1687,162192.49835468226
227,1688,181585.72901268903
228,1689,185524.26423052614
229,1690,187436.0625606544
230,1691,176349.6867946974
231,1692,250251.0624474058
232,1693,166470.759434447
233,1694,183291.45218921461
234,1695,167485.1203722987
235,1696,261303.1356855783
236,1697,176112.54002896228
237,1698,342063.2643551908
238,1699,333322.7603682021
239,1700,274149.90883829154
240,1701,281043.21681552625
241,1702,237097.2377543693
242,1703,229048.9266198195
243,1704,270733.27943595813
244,1705,243354.4234826097
245,1706,200857.26825887407
246,1707,227334.53312995422
247,1708,203781.2435913538
248,1709,248132.90103363516
249,1710,220761.2916486912
250,1711,268375.32397903455
251,1712,255349.5795205493
252,1713,283836.7342693998
253,1714,230055.6956688343
254,1715,210499.7265270994
255,1716,186419.6034737505
256,1717,172529.90345370045
257,1718,152663.12616474653
258,1719,224682.6452117732
259,1720,256247.51635068268
260,1721,147324.35692690927
261,1722,116672.0202248359
262,1723,149880.86631323307
263,1724,219183.6330970349
264,1725,244108.31399311023
265,1726,186384.5701819976
266,1727,161676.01308669554
267,1728,153208.50352447224
268,1729,173799.00744718165
269,1730,168571.87719537687
270,1731,111802.92170158037
271,1732,134573.67198179234
272,1733,118773.49259123788
273,1734,123004.36525406514
274,1735,91347.67493788918
275,1736,96217.60503004253
276,1737,286802.0803199888
277,1738,276112.22004539915
278,1739,252784.9946776131
279,1740,219384.33972712627
280,1741,190722.56323836636
281,1742,180320.42741981283
282,1743,170669.2441266756
283,1744,365342.1139329589
284,1745,222324.69092237912
285,1746,198568.38134950356
286,1747,219939.50831444366
287,1748,225382.9061599735
288,1749,131835.1649669276
289,1750,134698.93005000523
290,1751,230298.0816832369
291,1752,115926.039660888
292,1753,157906.18912712543
293,1754,195871.4610536835
294,1755,171923.42134913526
295,1756,144070.1630297256
296,1757,119953.20140075046
297,1758,144717.5163314027
298,1759,160661.2840220172
299,1760,158119.68634191243
300,1761,155159.1241990609
301,1762,190425.61900760798
302,1763,181590.2755203447
303,1764,115373.89169171458
304,1765,187932.07764945025
305,1766,194798.94737945363
306,1767,229458.53628334004
307,1768,141201.0895892594
308,1769,163988.13492469213
309,1770,148235.0917403468
310,1771,124292.78260807632
311,1772,134760.6798006014
312,1773,109425.34274984937
313,1774,156414.72107269597
314,1775,142472.5404336863
315,1776,128700.43197910383
316,1777,111089.56798016364
317,1778,147802.4057170841
318,1779,133585.7463997859
319,1780,158847.7226471693
320,1781,128198.17543632755
321,1782,76082.2834746087
322,1783,142621.1729034462
323,1784,95695.68057783373
324,1785,138775.74711058717
325,1786,120308.7408225225
326,1787,153197.87074086507
327,1788,52722.692690910786
328,1789,100799.84897799915
329,1790,64216.08623951065
330,1791,199545.70970650198
331,1792,168524.47638140008
332,1793,138183.79086230058
333,1794,161737.3565742026
334,1795,135382.56269274413
335,1796,138622.53589037358
336,1797,122103.48707972644
337,1798,124183.28664879772
338,1799,101149.41996782369
339,1800,124738.08986194938
340,1801,127042.22452771751
341,1802,111997.56187863936
342,1803,160952.08273086278
343,1804,121016.84727717392
344,1805,128384.74247590423
345,1806,129037.33941005284
346,1807,138290.67662536187
347,1808,116392.68754760007
348,1809,134242.489790935
349,1810,137733.57604954828
350,1811,166424.06119180785
351,1812,111956.74286597403
352,1813,142830.56903747015
353,1814,98603.6469881227
354,1815,58317.779786944215
355,1816,105150.1193269694
356,1817,107692.23244520568
357,1818,169247.70689540586
358,1819,139557.46098293533
359,1820,30535.838863432306
360,1821,109753.46027736785
361,1822,150421.89767705888
362,1823,31920.629103022613
363,1824,128730.28231440179
364,1825,145581.23504030946
365,1826,103104.72629286224
366,1827,109673.73081399084
367,1828,143311.359990719
368,1829,130015.27651194442
369,1830,153061.7436261856
370,1831,158275.3398175297
371,1832,21086.421513849215
372,1833,148369.45690912078
373,1834,118697.77648945418
374,1835,124740.55301251033
375,1836,143072.4065023942
376,1837,80838.50788631881
377,1838,123137.88895792104
378,1839,114713.35162611009
379,1840,156105.50289617726
380,1841,128182.5374901187
381,1842,69328.67403637098
382,1843,143071.881007852
383,1844,141222.75895122022
384,1845,144152.55829734993
385,1846,154802.89439898529
386,1847,162241.18014955983
387,1848,42985.460876442914
388,1849,109947.42116139305
389,1850,115959.09450552092
390,1851,145814.35121620249
391,1852,105997.22410835861
392,1853,118746.50811420861
393,1854,170371.55362521025
394,1855,158072.30074126032
395,1856,218344.1487083727
396,1857,137063.7979640777
397,1858,154107.26750115035
398,1859,114080.2317336018
399,1860,143297.20761183643
400,1861,113040.24805634344
401,1862,305443.9221010414
402,1863,293266.2472455815
403,1864,293295.40291779756
404,1865,366578.75953302055
405,1866,345100.7887459771
406,1867,213709.9049636975
407,1868,291730.6382368322
408,1869,207481.80631938545
409,1870,220912.14100533238
410,1871,258497.313585558
411,1872,170332.87837362557
412,1873,243028.28342713448
413,1874,143351.75475302487
414,1875,194129.00787788845
415,1876,202683.70342137694
416,1877,211167.2746864754
417,1878,193683.7189871165
418,1879,141290.6670977252
419,1880,132720.71174561692
420,1881,248914.81002644796
421,1882,233948.33205153738
422,1883,179568.93303217235
423,1884,205227.38245161806
424,1885,228892.52429576588
425,1886,287557.756625087
426,1887,217707.006729183
427,1888,258037.6303715878
428,1889,165546.0211303864
429,1890,93387.91847513843
430,1891,96736.17190615548
431,1892,102836.57950208156
432,1893,129005.39053522245
433,1894,119534.60997276325
434,1895,136711.9906321295
435,1896,129331.51511259103
436,1897,119668.73191545976
437,1898,100621.93758501971
438,1899,166170.5730272763
439,1900,156404.24270375448
440,1901,204574.55614886104
441,1902,181343.80732472017
442,1903,217349.42413762704
443,1904,161948.97408639546
444,1905,201435.1268216042
445,1906,165746.65248016667
446,1907,240966.1881607695
447,1908,114713.54330555763
448,1909,127670.41695263016
449,1910,120591.79747502343
450,1911,231221.4086614873
451,1912,332837.62328616134
452,1913,156580.48957965794
453,1914,43106.02941854489
454,1915,352190.83720247995
455,1916,51883.16664310041
456,1917,224878.94545668017
457,1918,131724.01550937287
458,1919,152718.693841324
459,1920,165518.8924733839
460,1921,386179.18293275905
461,1922,347143.57768825314
462,1923,232697.43112324845
463,1924,224533.00086859203
464,1925,207025.57621632566
465,1926,385423.3178257592
466,1927,123478.67066293542
467,1928,170959.71902418623
468,1929,120518.39524606493
469,1930,121071.10646409733
470,1931,124588.82706793526
471,1932,125673.1671529111
472,1933,199250.89082058254
473,1934,190975.79071336548
474,1935,166911.83513265554
475,1936,213878.42374044334
476,1937,177138.97774587027
477,1938,168750.08239699577
478,1939,281207.3813101277
479,1940,202966.21855600228
480,1941,171855.00354426444
481,1942,163901.37842784752
482,1943,236645.03688919873
483,1944,382827.7298348325
484,1945,419408.5929077745
485,1946,135195.32423568526
486,1947,123536.9574092784
487,1948,185703.31420424458
488,1949,237174.9573199273
489,1950,186775.1028191032
490,1951,247630.7121962539
491,1952,202784.11409775086
492,1953,174172.26916105405
493,1954,181301.8092690515
494,1955,135694.68269843463
495,1956,294155.6507866919
496,1957,160191.32831946772
497,1958,253177.51223497078
498,1959,134727.1765105011
499,1960,95117.47969883148
500,1961,126163.91651887435
501,1962,95252.88384532594
502,1963,108451.96766647452
503,1964,106784.02065959715
504,1965,135295.081119264
505,1966,145669.22902589964
506,1967,316937.38606595085
507,1968,415560.1314418557
508,1969,399100.4165850731
509,1970,406037.40858095745
510,1971,449834.22892558563
511,1972,374102.6127026989
512,1973,293198.29648985446
513,1974,344083.3047407884
514,1975,505101.49029210245
515,1976,282498.53496447497
516,1977,368208.2706613899
517,1978,347389.39402834943
518,1979,326688.57600969146
519,1980,206578.4747827516
520,1981,362285.83310725505
521,1982,217262.93003305767
522,1983,200808.9017448682
523,1984,176031.70198621374
524,1985,230221.4057278215
525,1986,207621.9994886131
526,1987,210194.2430214757
527,1988,167935.94049071425
528,1989,186978.59435625174
529,1990,205762.26669994503
530,1991,233419.05291550994
531,1992,228393.9531159229
532,1993,155495.21755578724
533,1994,237324.10087891817
534,1995,183910.0642525576
535,1996,280699.2349475797
536,1997,316904.08156337345
537,1998,328839.41664578347
538,1999,310699.0952250174
539,2000,324535.9512743141
540,2001,287879.4200066329
541,2002,246375.06161326493
542,2003,240289.09175692775
543,2004,280784.9195464876
544,2005,224155.40779247056
545,2006,224386.76085152806
546,2007,244321.90355613446
547,2008,235503.410253141
548,2009,211081.02544271204
549,2010,194502.9400735501
550,2011,129573.59770519167
551,2012,179277.55139375606
552,2013,183082.0276930718
553,2014,188748.40140531748
554,2015,220023.56122003388
555,2016,197630.67816074486
556,2017,201601.54055583166
557,2018,97195.8104175427
558,2019,133494.17686293612
559,2020,78986.3377249651
560,2021,95277.76163649216
561,2022,228048.01163903115
562,2023,156048.91781170433
563,2024,290307.7861876751
564,2025,355638.2786969382
565,2026,170665.55838283082
566,2027,154299.66968422
567,2028,160606.2190570418
568,2029,176919.43296302343
569,2030,261901.22560614135
570,2031,232652.05113928768
571,2032,260995.7602281176
572,2033,254140.03169875595
573,2034,178763.90720652725
574,2035,241431.74722685656
575,2036,197099.68815953465
576,2037,219012.85310084905
577,2038,325310.8353508789
578,2039,227249.7161948513
579,2040,323516.13283096836
580,2041,342257.84815286286
581,2042,208686.98422878928
582,2043,182035.1022499989
583,2044,175286.38472824462
584,2045,202112.511626708
585,2046,158416.9300164469
586,2047,141183.2636698456
587,2048,139257.67434017247
588,2049,138083.23412891154
589,2050,164864.98735687477
590,2051,96675.7705917997
591,2052,112312.02186265451
592,2053,142617.06168079693
593,2054,82459.98994228145
594,2055,176888.97817865846
595,2056,125031.489002446
596,2057,94289.8808641246
597,2058,210471.07101728517
598,2059,122421.00847760419
599,2060,179122.7130899324
600,2061,173827.3107642783
601,2062,126305.32531383244
602,2063,108249.54409311965
603,2064,137388.89827195246
604,2065,74737.55425744495
605,2066,169017.73489111624
606,2067,112655.46829271602
607,2068,157430.00681800963
608,2069,89565.72555931791
609,2070,113980.47939840311
610,2071,98231.09239687689
611,2072,143215.84384272035
612,2073,118125.64965119827
613,2074,183741.88127365086
614,2075,174520.52405274886
615,2076,122728.36244815323
616,2077,161299.30531866697
617,2078,131543.39833302674
618,2079,130957.2002236442
619,2080,122855.8423179278
620,2081,132664.15545131828
621,2082,139115.3090113254
622,2083,159056.895122937
623,2084,107431.32506779995
624,2085,116705.49687033883
625,2086,105255.02917669728
626,2087,119877.6514132086
627,2088,104274.44610914012
628,2089,75810.84474051394
629,2090,115176.60995102921
630,2091,108546.0971485833
631,2092,126631.07512159314
632,2093,154504.3480557544
633,2094,119001.13790848464
634,2095,176909.06867220145
635,2096,81037.35620812827
636,2097,95496.64557660386
637,2098,169890.8880926182
638,2099,35467.09061948836
639,2100,52911.401089738254
640,2101,115266.24401171491
641,2102,122642.80406594375
642,2103,99802.99712762702
643,2104,125050.84375071665
644,2105,139161.86188383735
645,2106,60590.564766159005
646,2107,192237.36623358345
647,2108,122260.87692715769
648,2109,117575.51712966638
649,2110,127201.79379594728
650,2111,143883.59239452286
651,2112,145785.0644416303
652,2113,122081.33255710782
653,2114,116179.8185721584
654,2115,174451.91269532777
655,2116,121923.02152165587
656,2117,161016.29375846038
657,2118,123990.09260746653
658,2119,124024.35105088723
659,2120,94318.72739387568
660,2121,97618.16105642635
661,2122,121832.88182780874
662,2123,92533.34742625631
663,2124,173098.75612333356
664,2125,128089.15802202368
665,2126,155747.8863154509
666,2127,183905.33325089898
667,2128,136893.97452710706
668,2129,52268.15734096433
669,2130,144759.0195244753
670,2131,122217.9137393258
671,2132,117637.61516885724
672,2133,131748.69902526966
673,2134,118818.5681089652
674,2135,100417.27416204644
675,2136,62980.57279272155
676,2137,110233.56930378775
677,2138,128036.80478802376
678,2139,138250.69738917134
679,2140,141895.87017197683
680,2141,169399.83799549818
681,2142,129216.92428560584
682,2143,162085.7045304887
683,2144,148456.96824671427
684,2145,141940.79682785014
685,2146,192898.68958393048
686,2147,142277.6199825369
687,2148,115099.53725662563
688,2149,130925.68726875662
689,2150,233459.73337046834
690,2151,125922.19634608045
691,2152,184463.09865024447
692,2153,179668.5873635861
693,2154,108034.71959126787
694,2155,138480.4680699196
695,2156,279551.4399497359
696,2157,235205.59481506402
697,2158,241546.185016598
698,2159,224205.05849754732
699,2160,184125.16731916482
700,2161,227381.30386225335
701,2162,385822.11841240106
702,2163,363208.99173000525
703,2164,246785.66222169026
704,2165,206213.64926590276
705,2166,160037.73885695965
706,2167,227941.8534571208
707,2168,199626.8139818734
708,2169,194081.7087724641
709,2170,216083.98391326566
710,2171,156167.05300590055
711,2172,135367.0876807896
712,2173,187482.36568516254
713,2174,222655.10375906862
714,2175,268232.17078555305
715,2176,310928.3880401942
716,2177,241841.97469700067
717,2178,209859.04219062824
718,2179,129479.02644175614
719,2180,229670.32341010318
720,2181,194124.41858379685
721,2182,223823.91678839622
722,2183,191070.1758944201
723,2184,120448.96090806279
724,2185,108494.83704351535
725,2186,184889.89822942033
726,2187,137963.0858014238
727,2188,152911.10552216147
728,2189,305875.398293304
729,2190,98496.49535572677
730,2191,59451.98600756451
731,2192,80269.18176576975
732,2193,131837.284486113
733,2194,96292.03561890306
734,2195,106444.83098725599
735,2196,110192.914548992
736,2197,113162.99468895103
737,2198,165735.6493440673
738,2199,176210.33453297967
739,2200,154393.2717485831
740,2201,157294.33039613036
741,2202,206268.65694855928
742,2203,143488.80413059378
743,2204,197703.99071220378
744,2205,132663.2192444621
745,2206,157514.85806140729
746,2207,229459.00358113975
747,2208,260695.84387359364
748,2209,276296.39744909096
749,2210,128396.38164213003
750,2211,125547.58430073899
751,2212,130232.1502511295
752,2213,109326.11940651666
753,2214,141002.80483237372
754,2215,102372.72846523064
755,2216,171097.9275254733
756,2217,101837.42941029998
757,2218,71661.68099482366
758,2219,48511.21617335609
759,2220,12832.099229492844
760,2221,353114.26630085683
761,2222,308181.66877809516
762,2223,280900.1898311394
763,2224,200379.99414808562
764,2225,122020.87007424654
765,2226,190113.36083673692
766,2227,190553.45296667787
767,2228,281831.1476315125
768,2229,251308.88408783663
769,2230,158316.52006627596
770,2231,218270.02060265696
771,2232,183361.2907621447
772,2233,184757.9302631028
773,2234,244872.24027786896
774,2235,232416.47623914803
775,2236,251654.4429771755
776,2237,310523.15510373865
777,2238,191514.35973765692
778,2239,116576.5500973129
779,2240,152107.06489984362
780,2241,134643.74098022992
781,2242,128663.40871112919
782,2243,122349.886277435
783,2244,103424.34505593427
784,2245,120323.81257660963
785,2246,133330.8381074361
786,2247,132140.31559073122
787,2248,127602.1690009468
788,2249,112268.9081793392
789,2250,125673.00445679159
790,2251,97688.54629776935
791,2252,199158.98350650523
792,2253,159252.9225458323
793,2254,178306.88063507216
794,2255,192021.32516491285
795,2256,170467.75651181873
796,2257,221946.19539925185
797,2258,149154.37573644676
798,2259,177404.00118871912
799,2260,135036.9598217257
800,2261,219650.76350700713
801,2262,241819.5006945963
802,2263,386686.1691456939
803,2264,482964.7674027103
804,2265,153546.35939961218
805,2266,327606.97798803356
806,2267,397434.9909636325
807,2268,477910.51752436475
808,2269,149957.3631600743
809,2270,182083.0994152009
810,2271,213143.66447731174
811,2272,180975.5123986016
812,2273,147777.35894567778
813,2274,184584.18117009604
814,2275,166995.1169069194
815,2276,197750.67927727255
816,2277,183845.14197876808
817,2278,153873.9438395586
818,2279,135264.22748510324
819,2280,108363.31354194178
820,2281,145378.82223467313
821,2282,164186.61317085178
822,2283,113488.45436951003
823,2284,124043.33678444152
824,2285,156440.41154225144
825,2286,122493.51731147736
826,2287,393028.7741774912
827,2288,296151.07395154494
828,2289,356314.63365900354
829,2290,447894.43962310744
830,2291,355852.9842773401
831,2292,427520.02273670293
832,2293,472244.8954654813
833,2294,393410.0890343132
834,2295,473275.0816804718
835,2296,288057.50447975984
836,2297,389049.94986501255
837,2298,376970.27211192437
838,2299,354271.77638593677
839,2300,337364.0347375282
840,2301,336293.0233467126
841,2302,265783.20380792813
842,2303,250899.90090608757
843,2304,262269.68634621555
844,2305,215165.04139527972
845,2306,204597.1854869213
846,2307,206952.0374307549
847,2308,228931.0897725358
848,2309,308189.6543428636
849,2310,214487.27081066495
850,2311,211726.03637672059
851,2312,181899.50738802168
852,2313,166268.1511934882
853,2314,184758.5539250725
854,2315,183492.4592248328
855,2316,202111.70922119223
856,2317,200797.61998579197
857,2318,189286.19237344438
858,2319,190585.23870384833
859,2320,187184.9189371753
860,2321,237500.70313995462
861,2322,202447.835739278
862,2323,200811.30957481093
863,2324,173022.04067261211
864,2325,214918.8982204674
865,2326,165105.8713467887
866,2327,198515.49975397554
867,2328,220061.1097182875
868,2329,192738.58511937494
869,2330,183655.32609987326
870,2331,345967.07233718876
871,2332,395256.7478470191
872,2333,328519.6891757933
873,2334,279398.8229105539
874,2335,296937.481657616
875,2336,326774.3977077026
876,2337,203786.3048362657
877,2338,257183.5057984043
878,2339,212594.09120691827
879,2340,403725.24133202154
880,2341,202795.15758814034
881,2342,229617.14041615612
882,2343,224722.25385926358
883,2344,218940.101718088
884,2345,224681.42297705254
885,2346,218752.97415758428
886,2347,210392.7179228406
887,2348,253796.64988302716
888,2349,201891.07086720996
889,2350,312318.6685653351
890,2351,290953.7368499249
891,2352,249388.37124929813
892,2353,258073.14030009668
893,2354,170641.0920994403
894,2355,157095.99516226962
895,2356,144720.98805775994
896,2357,193580.97344918508
897,2358,205057.47145628702
898,2359,126145.68692572988
899,2360,110509.27466527512
900,2361,158131.76845413572
901,2362,269315.3022383533
902,2363,132383.47287037893
903,2364,150527.97699439936
904,2365,204779.7735515911
905,2366,190088.91801995767
906,2367,217144.65661506666
907,2368,223045.8520159039
908,2369,208950.13934770986
909,2370,171434.48601443283
910,2371,169116.7230661895
911,2372,197648.81269202442
912,2373,290797.6434471031
913,2374,317000.5892957597
914,2375,242810.70738154123
915,2376,295149.97703786567
916,2377,349604.4400161818
917,2378,145724.19917787894
918,2379,227032.4770193297
919,2380,148025.39104518277
920,2381,171400.8188853794
921,2382,196595.55482429249
922,2383,193698.92249201116
923,2384,235591.95851622513
924,2385,149894.38071996797
925,2386,131909.35333169007
926,2387,124259.92932821508
927,2388,102491.60486591849
928,2389,106386.71537894517
929,2390,150081.95617431757
930,2391,149742.38687518841
931,2392,118544.80578394092
932,2393,175361.84877532264
933,2394,150024.17336391137
934,2395,213012.9530056301
935,2396,133607.56605319006
936,2397,215712.95333716346
937,2398,126657.7854145419
938,2399,78079.21399665478
939,2400,57470.7703008488
940,2401,145828.86577975293
941,2402,132175.99618051632
942,2403,150515.0591658748
943,2404,151177.87867591158
944,2405,150199.1970467103
945,2406,142558.20186845516
946,2407,128326.30803811163
947,2408,121716.75866027502
948,2409,105201.70119159686
949,2410,187063.64797576604
950,2411,113725.67142850891
951,2412,160349.79674426996
952,2413,122036.76897367401
953,2414,170554.82905403848
954,2415,136106.44832208395
955,2416,132596.86163449075
956,2417,142545.35855926116
957,2418,139590.3314451745
958,2419,128239.07324648026
959,2420,126748.96023343495
960,2421,171463.0667497996
961,2422,102907.59743854581
962,2423,121219.60993600078
963,2424,134267.89197616084
964,2425,222119.0815850205
965,2426,137582.9791489822
966,2427,135457.2693832432
967,2428,190793.1579486488
968,2429,100953.35187336462
969,2430,130692.13208053482
970,2431,96875.84418789935
971,2432,149491.66743554344
972,2433,151153.5698346492
973,2434,142213.52180376797
974,2435,172239.96751634264
975,2436,110936.36700006228
976,2437,98751.84467364935
977,2438,112397.51005065348
978,2439,91353.24748928551
979,2440,128299.055317786
980,2441,98143.79048051577
981,2442,92185.43113248589
982,2443,144265.47560040114
983,2444,129756.24205249953
984,2445,76541.43565801735
985,2446,137326.81923106426
986,2447,187292.26311078653
987,2448,131605.74324785187
988,2449,110623.62114474588
989,2450,160277.9611217483
990,2451,108329.96096040329
991,2452,204478.39294173464
992,2453,101674.6398810535
993,2454,114585.45585595758
994,2455,110988.53138714176
995,2456,159329.93511583947
996,2457,154291.13753658594
997,2458,145222.1939859593
998,2459,122789.23315673054
999,2460,141688.3756879516
1000,2461,128437.74512033185
1001,2462,137504.11830696696
1002,2463,127460.08676976539
1003,2464,199705.5506985562
1004,2465,141194.24341269492
1005,2466,111844.7665694805
1006,2467,114746.02508058635
1007,2468,84992.11038312287
1008,2469,88770.52892744564
1009,2470,218275.97123113959
1010,2471,228590.08432713055
1011,2472,188788.56412604568
1012,2473,134928.3686501373
1013,2474,63220.67463494348
1014,2475,217826.7123431095
1015,2476,116062.21260459468
1016,2477,119467.67603849608
1017,2478,159649.9817134478
1018,2479,100475.73802781123
1019,2480,163281.37280689445
1020,2481,126117.41163794618
1021,2482,115131.6397500227
1022,2483,101949.616986212
1023,2484,125436.65109354298
1024,2485,126494.62978627608
1025,2486,168842.87910205233
1026,2487,185385.3093922368
1027,2488,163947.09816844162
1028,2489,156937.0849717108
1029,2490,150104.6892867513
1030,2491,87012.06949389828
1031,2492,185992.53406005484
1032,2493,141415.83275007815
1033,2494,145913.32450812843
1034,2495,69772.38606092264
1035,2496,219917.492833266
1036,2497,164793.93318250222
1037,2498,114006.58217428433
1038,2499,81885.0180476314
1039,2500,123859.31366760441
1040,2501,144198.0142747134
1041,2502,148185.99514467735
1042,2503,108853.55697880575
1043,2504,234827.54513068605
1044,2505,230164.45839631566
1045,2506,251449.44780457017
1046,2507,280339.3264964103
1047,2508,247767.30242447424
1048,2509,210796.26330567384
1049,2510,205207.95708089625
1050,2511,175659.29954652642
1051,2512,216731.71755687761
1052,2513,219344.47404923846
1053,2514,319707.29911446385
1054,2515,165225.9811134144
1055,2516,170228.34393641443
1056,2517,154699.30364097608
1057,2518,148364.84597886726
1058,2519,247303.92209335827
1059,2520,222501.3284088448
1060,2521,187924.24862533621
1061,2522,221139.1445731121
1062,2523,117587.29118453825
1063,2524,135477.41182566562
1064,2525,179504.13766586786
1065,2526,161933.1557297701
1066,2527,119640.50583775574
1067,2528,155420.28299266403
1068,2529,51900.66173329213
1069,2530,122666.967759275
1070,2531,265563.11132666457
1071,2532,221664.85905727887
